Industry,Startup_Age,Funding_Amount,Number_of_Founders,Founder_Experience,Employees_Count,Revenue,Burn_Rate,Market_Size,Business_Model,Product_Uniqueness_Score,Customer_Retention_Rate,Marketing_Expense,failed
0,6.0,3662686.0,4.0,23.0,175.0,27688388.462616,147011584.8639574,2,1,1.0,90.70125295974684,5339061.397073843,1.0
4,4.0,35610184.0,2.0,6.0,478.0,67372141.42401227,91762084.47155866,2,0,2.0,70.04684882323872,66530126.53481056,0.0
7,8.0,13977630.0,4.0,8.0,199.0,62506259.40539428,15802274.156559993,0,0,6.0,66.26063043010657,42402028.346472725,0.0
3,5.0,34622769.0,1.0,14.0,139.0,108463928.24751464,70738558.36097348,0,1,9.0,41.84584712847335,20522577.48040057,1.0
1,1.0,33971938.0,1.0,2.0,344.0,21886571.928735483,500000.0,2,0,4.0,44.60307937388366,500000.0,1.0
2,11.0,38397415.0,4.0,29.0,380.0,46270468.55232148,500000.0,2,1,7.0,42.69760921517184,500000.0,1.0
6,7.0,36997980.0,1.0,21.0,648.0,89412159.40204437,500000.0,0,0,5.0,42.25589754222809,16882454.420537002,1.0
4,2.0,11763861.0,4.0,3.0,219.0,49740598.53713755,70680051.01099496,0,1,4.0,66.44286391908066,31799114.36571333,0.0
6,11.0,19124161.0,3.0,20.0,363.0,79229753.37473471,500000.0,1,0,8.0,30.0,47974920.7747595,1.0
7,8.0,25061606.0,3.0,5.0,135.0,62054448.12394181,24549622.798523307,2,0,3.0,87.21966134392675,13808900.028561607,0.0
0,1.0,28899251.0,3.0,7.0,365.0,83581010.46168843,500000.0,0,1,1.0,91.27353246891768,500000.0,1.0
7,5.0,23029587.0,2.0,10.0,401.0,8171052.442683394,40501392.62565587,1,0,2.0,84.88695391770904,26822939.465492234,0.0
3,9.0,23576980.0,3.0,27.0,4.0,54612279.85384872,500000.0,2,2,3.0,67.98061679104806,1838993.5863052474,1.0
3,7.0,14361840.0,4.0,11.0,293.0,84801100.04166545,500000.0,1,0,1.0,39.62801787510112,13183719.530296499,0.0
6,2.0,25769555.0,2.0,5.0,605.0,48701574.103160895,500000.0,1,0,3.0,69.26254440742873,61893314.25713554,0.0
6,5.0,38877674.0,1.0,7.0,706.0,40562191.73454628,22651049.084570643,0,0,2.0,79.19782600329098,24615634.879282724,0.0
1,6.0,12039825.0,4.0,13.0,517.0,1714282.5918071363,6473538.444126338,0,0,5.0,38.62461317840958,34961711.89781143,1.0
1,9.0,9002851.0,2.0,26.0,574.0,5199313.985683655,9870308.66405008,0,0,1.0,30.0,15936097.746540273,1.0
7,2.0,18456481.0,3.0,18.0,25.0,23556251.467228897,41040784.58949049,2,2,4.0,30.0,9434178.940098463,1.0
3,1.0,33673606.0,2.0,0.0,133.0,44989698.317579634,500000.0,1,1,1.0,46.229284047724754,6432682.295597661,1.0
3,9.0,20577428.0,2.0,1.0,579.0,15119493.069801169,15021795.543932155,0,1,5.0,63.04643986201387,11329777.013662543,0.0
7,7.0,7214948.0,4.0,14.0,405.0,26817462.867726546,20673281.608994056,0,1,6.0,72.49036872676217,4860512.514898722,1.0
4,8.0,29132051.0,1.0,5.0,143.0,75513943.57788281,500000.0,1,1,3.0,39.09370514095116,77673498.50819845,0.0
6,9.0,7519453.0,2.0,1.0,300.0,41345651.63521651,13270459.413846832,0,0,5.0,65.33159396532982,48977596.32732204,0.0
7,1.0,3318292.0,1.0,1.0,35.0,60767954.48659153,6264429.05370584,0,1,3.0,64.47897962503556,34634236.67136834,0.0
4,7.0,22226936.0,2.0,3.0,234.0,72460171.37889768,48481514.82029485,0,0,6.0,68.78165662002492,35228922.52921652,0.0
4,5.0,2122207.0,4.0,9.0,22.0,51719355.789260186,500000.0,1,1,5.0,45.9904893972836,20628261.520978827,0.0
6,1.0,25653591.0,1.0,4.0,389.0,39221758.10972745,12380881.631592209,0,0,1.0,78.48417378273504,8996422.210914824,0.0
3,0.0,42179618.0,2.0,13.0,166.0,23041413.73923677,500000.0,1,0,9.0,30.0,500000.0,1.0
7,6.0,29482724.0,3.0,3.0,174.0,60786688.94777165,500000.0,1,1,1.0,63.60643701516687,20471419.910561495,0.0
7,4.0,24441318.0,1.0,6.0,647.0,36357128.53613918,23028979.36066462,2,0,5.0,20.480500141208488,7905490.613422195,0.0
7,1.0,8250079.0,2.0,23.0,511.0,84574377.95252378,51797031.047156885,2,2,5.0,72.81972839809593,16033190.381670563,1.0
5,1.0,15355570.0,2.0,14.0,3.0,77280903.29693894,7552493.173214248,0,1,5.0,30.0,3715276.6579054343,1.0
6,12.0,287235.0,1.0,23.0,377.0,86100324.57236597,500000.0,0,0,7.0,64.73521270431344,500000.0,1.0
0,7.0,23711387.0,1.0,28.0,938.0,68729774.85282922,500000.0,1,0,9.0,78.77078982338675,60490288.14021814,1.0
5,13.0,7756514.0,2.0,14.0,513.0,84314825.16866545,500000.0,2,0,3.0,30.0,4332164.853849516,1.0
7,2.0,10368140.0,2.0,5.0,472.0,6699728.637003065,39221774.39692189,1,0,5.0,41.53645250206025,26890938.60904216,0.0
1,12.0,21623058.0,2.0,5.0,192.0,22703534.89310047,161474869.36501312,2,2,5.0,97.58355460460136,64291655.411805525,1.0
6,3.0,4829994.0,2.0,2.0,85.0,57516041.36806257,48852607.54349058,0,0,5.0,25.607729875271232,13399005.928424537,0.0
7,9.0,8466897.0,4.0,2.0,685.0,9861616.078224124,68772031.54022352,0,1,4.0,38.31601133012347,39517835.46038599,0.0
1,10.0,1725818.0,1.0,12.0,679.0,34882528.757392585,107397492.46202171,0,2,3.0,89.228748956407,25560117.632068664,1.0
6,9.0,14928272.0,3.0,2.0,614.0,22154992.8318666,168395147.69866902,2,1,3.0,51.15599172480832,500000.0,0.0
1,10.0,31074867.0,4.0,10.0,191.0,8837767.507181477,500000.0,0,0,1.0,30.0,500000.0,1.0
4,9.0,14634586.0,2.0,10.0,248.0,18974041.570013955,500000.0,1,0,5.0,93.60776335142933,44925928.70735395,0.0
5,12.0,28828764.0,2.0,18.0,288.0,87939181.19673753,1183166.1764510432,0,0,2.0,94.889915339456,500000.0,1.0
6,6.0,36514731.0,3.0,9.0,322.0,60010563.950831614,500000.0,0,1,4.0,31.96701466209327,77913873.41987863,0.0
3,7.0,20169217.0,2.0,1.0,521.0,29193480.91735459,41734625.54490208,1,1,7.0,48.08307946723342,24838123.438121386,0.0
4,9.0,23736538.0,4.0,6.0,192.0,92398910.88547528,500000.0,0,1,3.0,40.78808228416618,500000.0,0.0
1,12.0,10347219.0,3.0,11.0,816.0,100101022.83178283,500000.0,0,0,6.0,35.8109178255335,500000.0,1.0
2,0.0,31036544.0,1.0,27.0,665.0,19121403.953718845,500000.0,1,2,3.0,30.0,500000.0,1.0
3,9.0,13556581.0,2.0,2.0,369.0,28824078.486864448,3713839.2293328857,2,0,5.0,45.49586187906925,10247523.525777822,0.0
3,13.0,23851593.0,3.0,6.0,641.0,68271747.10778081,500000.0,1,2,6.0,43.70562354763376,39572846.56796858,1.0
6,13.0,3700950.0,4.0,22.0,534.0,5889021.90420335,500000.0,2,2,4.0,30.0,48550108.198685914,1.0
6,4.0,21028361.0,2.0,20.0,361.0,19257296.45712163,17736297.49828164,0,2,1.0,67.87070802824735,500000.0,1.0
6,9.0,7507552.0,2.0,8.0,127.0,56093187.62697472,1656221.788333003,1,0,4.0,82.4744585599123,29677511.881420754,0.0
5,9.0,9296143.0,1.0,5.0,961.0,39520873.85329661,9398713.927017596,2,0,9.0,34.23103935273561,500000.0,1.0
7,0.0,10425071.0,1.0,29.0,366.0,590285.1954440033,4412240.9369409215,2,0,2.0,95.1740274862665,2703983.1661461536,1.0
1,14.0,33314743.0,4.0,13.0,902.0,76625361.55134097,10164126.262781316,2,2,3.0,30.0,12690805.747829594,1.0
5,2.0,3582306.0,1.0,24.0,563.0,28902351.064222623,14808884.199547023,0,2,8.0,30.0,21644960.560673248,1.0
3,1.0,25551282.0,3.0,8.0,538.0,18559864.834104333,16293829.676833026,2,1,6.0,63.12812112869496,10292104.097291222,0.0
7,9.0,9330512.0,1.0,10.0,504.0,51949855.57139672,39656790.4012044,1,1,6.0,34.72783524921854,500000.0,0.0
4,9.0,30077102.0,1.0,1.0,158.0,89628121.0247997,166325467.0104695,2,0,2.0,41.85224659864236,11379970.136063196,0.0
7,2.0,33016766.0,1.0,5.0,93.0,39657617.691878594,500000.0,1,0,5.0,87.0491059151362,5449339.804534778,0.0
7,3.0,30041075.0,2.0,6.0,91.0,2667568.5045019803,74629382.24874908,1,1,7.0,81.55235558724061,15246341.433961703,0.0
7,2.0,7863859.0,2.0,3.0,660.0,40929670.82629017,113343354.80662444,2,0,6.0,36.619035908985126,36095809.39716777,0.0
7,4.0,25199460.0,4.0,11.0,424.0,8644829.69480364,87303192.3208358,2,0,2.0,69.59035762296315,40690700.909419775,0.0
3,9.0,8279074.0,1.0,2.0,160.0,35173251.56054591,44320342.7041333,2,1,3.0,65.38564528374974,3926997.8507051826,0.0
1,3.0,28410215.0,1.0,3.0,707.0,51393507.501713134,500000.0,0,0,7.0,44.82356151917308,500000.0,1.0
4,5.0,28205260.0,4.0,9.0,736.0,11813001.33273536,500000.0,0,0,4.0,47.83696539302224,500000.0,0.0
3,2.0,12457860.0,2.0,7.0,425.0,14729079.549455754,37346163.1215487,0,0,2.0,70.52357488232322,34965498.26795237,0.0
7,3.0,22786635.0,2.0,21.0,248.0,108452188.17154768,10197032.63762346,1,1,5.0,30.0,12930997.222025737,1.0
2,12.0,31842739.0,1.0,5.0,107.0,2725002.8436144725,500000.0,0,2,4.0,92.4928640450252,36315876.06749575,1.0
7,7.0,19453315.0,2.0,2.0,436.0,17992332.751360245,16839994.83410436,2,1,1.0,72.54160175944304,500000.0,0.0
2,10.0,2266240.0,1.0,21.0,425.0,110745771.13419013,500000.0,1,0,6.0,70.26151722921577,19871728.55562597,1.0
7,1.0,19503897.0,4.0,3.0,110.0,5668067.620512611,17648987.621092167,0,0,6.0,58.90990638547842,500000.0,0.0
4,9.0,19677518.0,2.0,3.0,703.0,14808622.922499891,61921527.282654636,1,0,4.0,47.951029639781325,35808987.12235511,0.0
7,1.0,11149576.0,4.0,7.0,735.0,44886595.80039176,29725434.4735121,0,0,4.0,78.70302637888712,40783134.68997307,0.0
0,10.0,26494991.0,1.0,3.0,903.0,25815123.872367285,11609953.184776722,2,2,6.0,30.0,500000.0,1.0
6,8.0,47932541.0,4.0,10.0,235.0,83813476.16741066,51718753.341168165,1,1,6.0,97.14074804869462,22636828.164918803,1.0
5,14.0,28311503.0,4.0,26.0,89.0,100706386.28810044,46031743.267172426,0,2,3.0,68.5825355257231,7885719.813704828,1.0
6,9.0,48172476.0,3.0,1.0,398.0,101693149.66190732,500000.0,0,2,2.0,30.0,500000.0,1.0
3,11.0,2683728.0,3.0,7.0,374.0,9385766.01230874,500000.0,2,0,2.0,30.0,500000.0,1.0
4,5.0,23042103.0,3.0,7.0,15.0,26894478.073378094,18814518.94372712,1,0,1.0,80.5747221180972,5106750.191172209,0.0
3,4.0,30421137.0,1.0,3.0,249.0,58580756.3381069,171861677.82792532,1,1,4.0,77.41261137570119,500000.0,0.0
3,2.0,25362458.0,4.0,2.0,21.0,58918543.04051759,24441822.115373373,2,1,7.0,47.57855778381566,26754363.41210973,1.0
7,6.0,35612312.0,3.0,3.0,179.0,50543300.26057049,50772585.795925714,1,1,4.0,55.28392787678243,54265203.00972995,0.0
6,4.0,39427019.0,2.0,2.0,363.0,3704620.372036556,500000.0,0,0,3.0,70.6591654261916,35815348.74304128,0.0
3,6.0,16960724.0,4.0,2.0,710.0,79531558.55940574,2597498.4299316555,1,1,6.0,58.8241945861463,7970502.558432263,0.0
6,2.0,4119331.0,4.0,9.0,426.0,4775071.893807834,36318808.48608309,1,1,3.0,41.23052122534844,500000.0,0.0
3,11.0,49221318.0,1.0,5.0,641.0,61211710.6929592,500000.0,1,0,3.0,57.08842364587494,500000.0,1.0
7,2.0,36058569.0,1.0,6.0,120.0,22204448.61946985,47358288.617778204,0,1,1.0,54.00286886828053,19909586.722093634,0.0
0,14.0,1185416.0,2.0,18.0,983.0,24544350.223770425,500000.0,2,2,6.0,30.0,5940764.940297526,1.0
3,7.0,12065829.0,1.0,6.0,287.0,45891252.51179818,64276915.0219149,2,1,6.0,64.0664374912287,42434259.00115952,0.0
3,5.0,25226332.0,4.0,8.0,155.0,26878894.66937588,176631984.03932142,1,0,6.0,72.58054664597037,77088511.56787592,0.0
6,3.0,17864516.0,3.0,4.0,310.0,70405464.57574107,500000.0,0,1,8.0,71.47398639798247,7229130.03999673,1.0
3,11.0,37596728.0,3.0,10.0,245.0,62113828.548446886,15289219.23735263,0,2,2.0,62.96412432964244,9860905.808631817,1.0
1,3.0,36018027.0,1.0,11.0,956.0,65646390.24359427,500000.0,2,2,5.0,30.0,11436553.204172758,1.0
7,7.0,33971755.0,1.0,5.0,784.0,15068755.257557783,500000.0,0,1,2.0,58.06700471096524,22048921.04454972,0.0
2,11.0,25687890.0,4.0,11.0,450.0,20201048.981722903,4692987.389793518,2,1,8.0,87.47237121883602,2677035.9741113544,1.0
3,13.0,26141721.0,4.0,23.0,992.0,32908076.83818724,500000.0,1,0,8.0,43.100530476785536,3397991.692972529,1.0
1,14.0,45944750.0,2.0,27.0,393.0,8834569.386163635,31273035.492569774,1,0,3.0,90.78897504474756,500000.0,1.0
6,6.0,19399728.0,4.0,10.0,45.0,10232831.453549145,39176132.07768595,0,0,6.0,52.1150595120788,23343208.792716235,0.0
1,12.0,16154375.0,4.0,26.0,356.0,97724158.73097,500000.0,2,2,2.0,53.86214666011126,45630789.36577395,1.0
3,5.0,30121418.0,4.0,8.0,278.0,30570636.2114511,2420704.778297901,2,0,7.0,90.8417299477282,55366932.603137806,0.0
1,2.0,41748660.0,1.0,26.0,850.0,49286016.14768568,12598819.755494095,2,1,2.0,58.81052921415783,500000.0,1.0
5,5.0,1518827.0,4.0,20.0,643.0,111140288.66286996,500000.0,2,1,7.0,62.186108268951656,13726702.711002223,1.0
4,6.0,23565989.0,1.0,6.0,352.0,18618146.588075,6479987.97182138,1,1,4.0,40.49996201315086,2137235.144165467,0.0
5,3.0,14601212.0,3.0,8.0,697.0,64053582.34355664,500000.0,0,2,5.0,45.49671056873737,500000.0,1.0
7,3.0,42095857.0,3.0,19.0,313.0,54497627.58992811,79783286.39486995,0,0,4.0,62.94947636971689,41048251.84643029,1.0
7,2.0,38743110.0,4.0,4.0,314.0,5438141.786110379,500000.0,2,1,2.0,30.0,500000.0,1.0
5,12.0,34333664.0,4.0,23.0,150.0,68771130.70577343,33584832.52437958,1,0,8.0,88.16329748188267,1601805.244337282,1.0
7,8.0,7472036.0,4.0,10.0,495.0,78329957.97841829,3729685.8335052175,1,0,1.0,36.58104596015862,43819457.30074227,0.0
3,14.0,2104514.0,1.0,13.0,773.0,42757076.201183125,500000.0,2,2,4.0,30.0,71149171.5059158,1.0
3,10.0,34591622.0,3.0,12.0,826.0,16958919.2154324,500000.0,1,0,4.0,30.0,26081989.215317022,1.0
0,10.0,38456120.0,3.0,18.0,207.0,52727277.00214353,500000.0,0,1,7.0,32.51351233183498,500000.0,1.0
6,9.0,31173030.0,3.0,6.0,132.0,62831916.82186214,36804506.24814437,0,1,2.0,67.70538289552293,19270835.0985292,0.0
3,6.0,31261475.0,3.0,11.0,72.0,50793711.44552849,13370974.546958668,0,1,5.0,58.05117280924631,500000.0,0.0
6,2.0,44973374.0,4.0,17.0,443.0,30893558.92549892,500000.0,0,1,6.0,61.71592572659829,500000.0,1.0
2,7.0,36025108.0,2.0,28.0,256.0,11680711.411151372,500000.0,2,1,2.0,30.0,6208891.528299071,1.0
7,6.0,33469851.0,2.0,6.0,627.0,89942526.77537599,97447182.13343224,0,0,4.0,79.56277420123394,24254297.26374745,0.0
7,3.0,2328094.0,3.0,9.0,437.0,3447432.049839482,500000.0,0,2,3.0,32.94408296152935,5017230.633715325,1.0
7,1.0,11347737.0,3.0,1.0,499.0,87573311.3369689,74678333.29734667,1,0,4.0,69.80507216742458,1640875.259271012,0.0
2,14.0,37876890.0,2.0,22.0,992.0,113469792.2454753,86396635.79228503,2,0,8.0,53.39905744019691,34622665.23756136,1.0
6,8.0,19678953.0,3.0,8.0,490.0,12012150.828332532,500000.0,1,1,4.0,50.54762759347757,28613720.41793995,0.0
1,1.0,40608950.0,2.0,28.0,928.0,33784979.56024195,500000.0,2,0,7.0,67.13007696128359,28786000.451168302,1.0
3,8.0,34971227.0,2.0,24.0,645.0,14423457.203323465,500000.0,0,2,8.0,30.0,500000.0,1.0
1,13.0,4206132.0,3.0,3.0,623.0,982425.9973111463,500000.0,0,0,1.0,57.08145825174864,500000.0,1.0
1,14.0,41664724.0,2.0,18.0,240.0,31981783.49814709,18903029.61371608,1,1,5.0,30.0,500000.0,1.0
5,4.0,47831894.0,2.0,13.0,210.0,21125642.31847329,112150842.86952847,1,2,2.0,30.0,11661772.287494421,1.0
7,6.0,14242686.0,4.0,5.0,524.0,58816951.4633188,151794295.37314838,2,0,3.0,64.65995809500122,14830562.89714253,0.0
0,1.0,40958543.0,4.0,17.0,643.0,61215787.34719218,500000.0,1,2,8.0,90.62143005915932,34384588.11611813,1.0
7,1.0,4405914.0,1.0,3.0,23.0,34791808.04312902,135553202.80700344,0,0,4.0,83.18102712191734,500000.0,0.0
6,10.0,43831270.0,3.0,29.0,605.0,44659853.08210935,57225944.6113066,2,0,4.0,52.10531366954484,2309829.317902132,1.0
4,3.0,12916937.0,2.0,3.0,547.0,55037611.67198344,97560215.94996703,0,1,6.0,68.0804667803189,17218409.422074653,0.0
3,3.0,37319445.0,4.0,11.0,238.0,28505141.62191096,19019935.18189126,1,1,1.0,30.690336259813428,51117550.01425504,0.0
4,8.0,27288869.0,1.0,4.0,723.0,4360102.284125744,47033819.068508305,2,1,3.0,57.902801027297976,500000.0,0.0
6,6.0,24740482.0,1.0,4.0,147.0,8610312.159603491,51659790.420683116,1,1,3.0,57.79472784915135,500000.0,0.0
4,6.0,22026165.0,3.0,5.0,198.0,26059220.241362385,500000.0,0,0,7.0,78.15005936507244,500000.0,0.0
3,10.0,30660008.0,2.0,29.0,443.0,14333141.552458342,151388584.4925086,2,1,5.0,38.96008988983733,38391709.70961684,1.0
6,10.0,7987541.0,2.0,23.0,175.0,96414879.3065118,500000.0,1,2,2.0,51.29162074180957,27614309.011669576,1.0
5,7.0,3276182.0,4.0,16.0,758.0,96166390.87714928,7005169.364388573,0,2,6.0,30.0,927545.0591267449,1.0
3,9.0,24713139.0,1.0,9.0,384.0,25568538.727017224,57945679.6629001,2,0,2.0,73.33045308824201,14139551.34573287,0.0
7,1.0,15235173.0,2.0,10.0,734.0,35867775.54137098,500000.0,2,0,7.0,74.7189312978922,29494514.807343483,0.0
6,1.0,43164804.0,4.0,3.0,559.0,50395700.0915246,18807809.278399676,0,1,2.0,55.0995608142619,500000.0,1.0
6,5.0,43087380.0,4.0,11.0,784.0,47480860.262387335,12576073.592558147,1,1,9.0,72.99040332899663,500000.0,1.0
1,1.0,40095469.0,1.0,28.0,560.0,104318164.81807844,500000.0,0,1,9.0,43.568086920513565,16089457.631464943,1.0
4,4.0,14735021.0,1.0,7.0,634.0,7752320.111223112,944697.3087742758,0,1,2.0,55.05044800332817,23571060.60256494,0.0
4,2.0,10053883.0,1.0,5.0,557.0,66943832.128447264,94102571.46847633,0,0,5.0,77.39102941233241,500000.0,0.0
7,3.0,13579659.0,4.0,24.0,142.0,39184523.07905631,500000.0,1,1,5.0,66.46030890987507,651867.1154103442,1.0
6,3.0,26880442.0,2.0,5.0,309.0,32100690.60454814,22666271.4241077,2,0,2.0,27.29311214174881,13372424.260223262,0.0
7,7.0,15932920.0,2.0,11.0,494.0,25072145.075334467,25304061.51197462,1,0,1.0,43.42474368934104,13939157.373062272,0.0
6,12.0,9744854.0,2.0,18.0,407.0,13001606.594165176,500000.0,2,0,6.0,37.91200537574271,500000.0,1.0
6,9.0,34085019.0,1.0,24.0,20.0,44242925.7046143,500000.0,2,1,3.0,30.0,2412067.0242462615,1.0
7,6.0,35531036.0,4.0,6.0,670.0,21391754.0432129,500000.0,0,1,4.0,30.0,31820746.582182586,1.0
7,3.0,47766293.0,3.0,23.0,884.0,52837019.699752346,38377788.28303184,2,0,7.0,30.0,500000.0,1.0
5,3.0,23577855.0,1.0,27.0,122.0,24804137.08960641,156375449.92566234,2,1,2.0,30.0,25589000.869387686,1.0
5,9.0,8269964.0,4.0,19.0,140.0,72104405.06882708,50021130.58792871,1,2,6.0,57.33986853793262,9737121.972510435,1.0
6,13.0,11428324.0,1.0,6.0,566.0,57597721.30644995,4107109.6017256742,1,1,6.0,69.69794361469917,5291656.056007291,1.0
4,3.0,30629200.0,4.0,2.0,791.0,69956439.85291511,500000.0,1,0,3.0,39.2019612057505,500000.0,0.0
3,12.0,11523067.0,2.0,26.0,764.0,48720178.52725559,136851434.31157827,2,0,3.0,55.6848975959112,500000.0,1.0
7,14.0,36642377.0,2.0,20.0,431.0,5149658.041827567,500000.0,2,0,5.0,95.07405043066149,72371615.83348742,1.0
7,8.0,38318472.0,3.0,10.0,372.0,52353176.966107205,31708324.573625635,1,0,1.0,50.26627536494557,4764658.332115928,0.0
6,2.0,28491426.0,2.0,28.0,889.0,80709543.41640937,500000.0,0,0,3.0,96.4370777735768,11224379.870388627,1.0
4,5.0,3290860.0,1.0,10.0,766.0,97100428.690265,126929025.17927155,0,0,5.0,39.21264725467727,500000.0,0.0
7,2.0,23867223.0,3.0,11.0,551.0,8471998.29142609,55964921.3131475,0,0,2.0,52.32508744073034,35521682.39316731,0.0
1,8.0,12995204.0,1.0,22.0,756.0,105855564.18648356,81937109.32745862,0,2,9.0,30.0,500000.0,1.0
1,12.0,26563360.0,1.0,8.0,947.0,72463282.19880538,500000.0,2,1,3.0,84.03893526830313,24039885.015666474,1.0
0,11.0,9715627.0,3.0,16.0,477.0,52338933.93963154,40212190.02058183,0,1,4.0,63.38136369819967,7696251.107151628,1.0
5,7.0,44804369.0,1.0,29.0,520.0,96749469.8874942,52702985.87562592,1,0,5.0,30.0,893624.1781153027,1.0
2,6.0,36385497.0,2.0,17.0,949.0,68373987.59657992,69258334.19180031,0,1,3.0,74.85548243770396,6796516.684871406,1.0
3,9.0,16943412.0,3.0,7.0,730.0,34511647.27876946,7273002.742206573,0,1,4.0,48.586501354265096,26900527.248143297,0.0
5,11.0,46214111.0,4.0,23.0,219.0,91375126.82082424,500000.0,1,2,7.0,89.84636167932281,500000.0,1.0
6,8.0,27590831.0,4.0,17.0,487.0,1205177.0679077716,7275231.952261943,1,2,4.0,30.0,33913442.61295884,1.0
3,4.0,27161938.0,1.0,11.0,300.0,65832937.629569225,500000.0,0,0,4.0,33.22245407136023,500000.0,0.0
2,12.0,33351772.0,4.0,0.0,142.0,11003639.096847462,1351001.84565634,0,1,7.0,56.81619092305315,500000.0,1.0
3,1.0,10029033.0,2.0,1.0,194.0,7904597.878905936,43116143.3712737,0,2,8.0,30.0,6466066.779417207,1.0
7,2.0,10603204.0,2.0,5.0,696.0,16112731.850570437,3440741.806799305,1,1,1.0,24.51902056264884,19594727.47233615,0.0
4,7.0,3906868.0,4.0,8.0,516.0,38109791.253600456,35083241.79414189,1,0,1.0,83.3161670062737,23865630.28846294,0.0
4,6.0,16531310.0,2.0,4.0,625.0,23429746.67043988,3065041.986119584,1,0,7.0,44.95804752984318,500000.0,0.0
4,5.0,33799457.0,2.0,5.0,483.0,60701880.61672185,63562575.700981006,1,1,5.0,52.13386972085853,29019537.73011616,0.0
3,14.0,10251372.0,2.0,4.0,154.0,99038689.2677099,62358785.96348132,2,0,3.0,84.10074846810292,17158914.469840996,1.0
6,6.0,6573945.0,1.0,5.0,194.0,36424540.9834516,22953203.716560192,0,0,3.0,75.75774288337492,500000.0,0.0
7,13.0,28029836.0,1.0,21.0,704.0,49105399.75265313,14214460.981962835,0,2,5.0,53.44765151046701,500000.0,1.0
6,8.0,10509388.0,3.0,10.0,321.0,85037645.54894318,500000.0,0,1,6.0,46.215109858912015,36662732.675139815,0.0
6,4.0,13046500.0,1.0,7.0,214.0,67040574.53652887,500000.0,1,1,4.0,79.35934051362979,42397226.22823768,0.0
3,5.0,4931112.0,3.0,26.0,580.0,83790940.72022243,144643807.49178833,1,1,4.0,55.19084692757086,45877613.93719752,1.0
4,5.0,36148794.0,3.0,4.0,218.0,77841427.93107353,39138217.10741888,2,1,6.0,74.05377571754934,58665808.51580779,0.0
6,3.0,34646879.0,3.0,3.0,225.0,31204571.043777347,24782678.666388363,1,1,4.0,83.66786673227803,26851697.35907095,0.0
2,9.0,33568497.0,3.0,8.0,294.0,8118486.529548831,4164317.0695181675,2,2,7.0,35.6228236974518,12919430.830638235,1.0
1,8.0,39074487.0,3.0,2.0,837.0,3095265.864769772,160531919.2340538,2,0,5.0,92.4272691273692,66500719.73482245,1.0
3,0.0,7785069.0,2.0,10.0,324.0,40507676.44910355,36281337.104144104,1,1,7.0,32.43872751512722,24413007.000062414,1.0
7,6.0,10212230.0,4.0,8.0,492.0,37296554.39196601,34004957.20326193,2,1,5.0,51.2122785681632,9187212.992136179,0.0
7,6.0,29325773.0,4.0,19.0,650.0,776746.0797461814,500000.0,1,2,6.0,55.52425694503062,500000.0,1.0
6,6.0,11049066.0,3.0,1.0,694.0,18029304.6011755,43433720.94068226,2,1,7.0,47.39541971144015,20030221.78945861,0.0
7,9.0,32084035.0,4.0,4.0,270.0,7012472.820166125,43605408.20124397,0,0,5.0,38.20928929228543,57538658.319246754,0.0
4,5.0,16796762.0,1.0,10.0,362.0,25905903.105486035,60831811.64608249,2,1,4.0,71.12080912169941,500000.0,0.0
6,8.0,18459562.0,4.0,7.0,655.0,70818493.17468707,500000.0,1,1,7.0,33.090482497250726,24021057.870353315,0.0
3,5.0,4957874.0,2.0,5.0,279.0,41761227.86680975,41467062.18017775,1,1,6.0,86.33344277077863,17824757.859849546,0.0
6,2.0,37158359.0,3.0,9.0,101.0,42536970.24630052,500000.0,1,0,1.0,32.38827999793632,8664221.387225825,0.0
6,3.0,9902284.0,3.0,2.0,479.0,56958335.48136192,37284774.41838492,1,0,5.0,67.05686801877368,24706961.963906445,0.0
7,5.0,15220331.0,4.0,9.0,115.0,43277579.18509142,71256438.00714591,0,0,3.0,74.07443387208421,500000.0,0.0
5,10.0,13054556.0,2.0,10.0,976.0,50744978.63876784,500000.0,1,1,7.0,85.1511447067319,3401771.013388721,1.0
2,9.0,47900768.0,1.0,11.0,347.0,72196220.53580137,500000.0,1,1,1.0,88.1948633526879,17843278.243994374,1.0
6,3.0,17568481.0,1.0,21.0,728.0,12105598.068422966,500000.0,1,0,8.0,30.0,500000.0,1.0
2,4.0,22843459.0,3.0,18.0,466.0,44907209.96593224,500000.0,1,0,2.0,46.24941367594308,21736499.20019628,1.0
0,7.0,41963033.0,3.0,19.0,349.0,72193017.73438588,500000.0,2,0,8.0,89.40242354917415,3070124.9638675367,1.0
3,11.0,36589769.0,3.0,17.0,591.0,70207274.69929607,500000.0,2,0,6.0,60.512232739861325,6236291.084966604,1.0
4,9.0,19347713.0,4.0,2.0,356.0,28821477.90123203,500000.0,2,0,7.0,68.68195891024618,44637236.33787651,0.0
4,5.0,19142574.0,4.0,3.0,45.0,70672806.13097455,81753873.27990371,0,0,4.0,70.60384181043507,9740132.178922787,0.0
6,4.0,13919151.0,3.0,11.0,723.0,36419166.05649572,48845359.12757688,2,1,5.0,88.75449999909446,35040100.87919179,0.0
3,9.0,6840445.0,3.0,8.0,28.0,5277169.288115874,15410743.694189597,1,1,2.0,69.55859714351786,33299508.68679491,0.0
1,9.0,43160148.0,1.0,2.0,778.0,10338847.55325545,111805800.49350739,2,1,1.0,53.24087145030845,78990376.4931969,1.0
