Startup_Name,Industry,Startup_Age,Funding_Amount,Number_of_Founders,Founder_Experience,Employees_Count,Revenue,Burn_Rate,Market_Size,Business_Model,Product_Uniqueness_Score,Customer_Retention_Rate,Marketing_Expense,Startup_Status
Startup_2740,Education,12.0,11575110.0,2.0,14.0,815.0,21623687.21287242,500000.0,Small,B2B,7.0,90.57265722329203,2288866.703279642,1.0
Startup_2473,AI/ML,13.0,16107262.0,1.0,1.0,660.0,20774272.51198912,500000.0,Large,B2C,2.0,95.5938708860613,2213174.6739227497,1.0
Startup_F_1737,Finance,2.0,36556939.0,1.0,8.0,205.0,21171858.874165364,36923472.50075655,Medium,B2C,6.0,46.244439531821584,20766140.6101988,0.0
Startup_F_1890,Health,9.0,18632650.0,1.0,11.0,496.0,43294924.37016862,10399703.28359053,Small,B2C,1.0,45.85833423913239,11606212.79547615,0.0
Startup_F_2942,Tech,5.0,12190124.0,3.0,11.0,592.0,18881970.24337274,9550838.884919815,Large,B2C,7.0,39.46726285410097,12061174.105293516,0.0
Startup_4207,Tech,1.0,40472623.0,4.0,4.0,96.0,105997387.44543423,2108722.805757238,Small,Hybrid,4.0,63.35349978982451,876078.7785249476,1.0
Startup_F_1370,Finance,4.0,22364497.0,2.0,4.0,688.0,68776176.19495052,48370178.327936016,Medium,B2B,5.0,55.81443717640373,26077833.853106953,0.0
Startup_233,Finance,11.0,11801254.0,2.0,19.0,671.0,57411074.85367471,500000.0,Medium,B2C,9.0,50.91180241445365,983797.5956994153,1.0
Startup_F_3257,Health,5.0,39294580.0,3.0,10.0,104.0,63784675.264909685,24892848.330548566,Medium,B2C,4.0,65.81669504682944,20725685.94876888,0.0
Startup_F_2560,Health,4.0,18382966.0,3.0,9.0,47.0,54260856.73448708,39881857.06637527,Medium,B2B,2.0,26.539462151526713,18363149.996765517,0.0
Startup_F_1167,Health,7.0,14322772.0,4.0,10.0,534.0,41892374.18413894,39768738.643927075,Large,B2B,6.0,61.025601693745536,8205173.876299184,0.0
Startup_3597,AI/ML,1.0,41787047.0,1.0,27.0,155.0,76458766.93959281,500000.0,Small,B2C,1.0,30.0,980820.3678125888,1.0
Startup_F_1287,Health,6.0,36539628.0,1.0,2.0,621.0,30704813.77357355,5210253.447161774,Small,B2C,2.0,49.28955360791497,27040330.877279762,0.0
Startup_4633,Logistics,10.0,15223884.0,4.0,10.0,621.0,46038849.63191029,500000.0,Small,Hybrid,8.0,30.0,756219.8677728027,1.0
Startup_126,Education,8.0,26659998.0,4.0,11.0,745.0,89846801.65023988,500000.0,Medium,B2B,7.0,30.0,1828256.0505791442,1.0
Startup_F_2640,Finance,1.0,19002835.0,1.0,1.0,20.0,8473459.375271529,32679349.22771035,Small,B2B,6.0,39.06888469888657,7009943.757655951,0.0
Startup_F_1228,Health,9.0,22762464.0,1.0,2.0,139.0,22794702.13097087,17286708.97385411,Small,B2B,5.0,35.77043334766276,2123383.3962469045,0.0
Startup_1297,Education,11.0,33297200.0,1.0,7.0,97.0,27176627.550513547,1237446.0316435616,Small,B2B,3.0,30.0,1085786.7146477676,1.0
Startup_1977,Healthcare,8.0,35979835.0,1.0,13.0,811.0,5710999.986275338,500000.0,Medium,Hybrid,6.0,56.91569422149863,1124275.382138208,1.0
Startup_F_4005,Health,9.0,32979097.0,3.0,4.0,712.0,21797957.724469814,8348757.448994275,Medium,B2C,2.0,41.27583037459797,19522446.728452448,0.0
Startup_F_749,Health,7.0,10357832.0,2.0,10.0,716.0,44715265.82462809,45934425.729573056,Small,B2C,4.0,81.21916257531912,15559198.744026143,0.0
Startup_F_3151,Health,8.0,21502779.0,1.0,4.0,733.0,31337612.13522743,31943376.87189231,Small,B2C,7.0,40.1211949883605,24171018.35391017,0.0
Startup_3087,Healthcare,3.0,39697069.0,3.0,21.0,462.0,22004512.530364003,1864738.0532668477,Medium,B2B,5.0,44.20069263770745,598608.281856248,1.0
Startup_F_3809,Health,4.0,7909286.0,2.0,1.0,262.0,17542718.401582632,24877131.70952754,Large,B2B,4.0,49.60135601647288,15583551.555587603,0.0
Startup_F_1881,Health,7.0,4197418.0,2.0,4.0,683.0,13484581.623639941,36444757.10692297,Medium,B2C,3.0,26.558172146800498,12448485.792346759,0.0
Startup_F_3838,Tech,8.0,15441860.0,1.0,4.0,694.0,32983649.436863154,42144018.437494524,Medium,B2C,2.0,39.187394825365175,15311660.6890746,0.0
Startup_F_2672,Health,5.0,5650215.0,2.0,1.0,187.0,27772083.70530747,500000.0,Medium,B2C,2.0,31.17710429600926,26146477.66861622,0.0
Startup_3346,Tech,7.0,30362707.0,2.0,28.0,478.0,33377254.051174268,500000.0,Large,Hybrid,9.0,58.264997001131,1053149.0467916925,1.0
Startup_F_3171,Finance,7.0,35084415.0,4.0,7.0,478.0,11017285.607266435,26928699.029898904,Large,B2C,6.0,37.803369235257385,12282107.19548233,0.0
Startup_F_3951,Finance,1.0,21860962.0,1.0,6.0,444.0,8012510.218848052,48605641.14150074,Medium,B2B,3.0,72.98159987943318,5843719.353981948,0.0
Startup_F_869,Health,3.0,33424666.0,1.0,10.0,226.0,35087764.78652945,13394173.583013738,Large,B2B,2.0,48.13494593100907,11144309.653367858,0.0
Startup_F_1505,Finance,1.0,4486082.0,1.0,3.0,385.0,8690839.153589794,20824276.79027646,Large,B2B,5.0,63.7009461656869,28343445.772844095,0.0
Startup_2798,Education,10.0,13807486.0,2.0,9.0,598.0,13907374.280633632,573547.0503922227,Large,B2B,3.0,30.0,1742392.7009515374,1.0
Startup_919,Logistics,3.0,3051314.0,4.0,16.0,269.0,71003106.24330385,500000.0,Large,B2B,5.0,78.4758328553305,500000.0,1.0
Startup_1647,AI/ML,7.0,41674391.0,4.0,3.0,800.0,63735930.74735255,500000.0,Medium,B2C,8.0,52.85839046992744,500000.0,1.0
Startup_F_121,Tech,9.0,35447582.0,1.0,4.0,779.0,54625360.095462896,49966661.94484534,Large,B2C,4.0,52.51132486543192,17985621.35649413,0.0
Startup_F_125,Logistics,6.0,34338507.0,2.0,3.0,743.0,29055688.72581379,19389697.8099118,Large,B2C,6.0,78.32615325895124,7988682.771189585,0.0
Startup_4622,E-commerce,7.0,31691198.0,4.0,26.0,912.0,66744429.86940283,1176179.2157595004,Medium,Hybrid,3.0,30.0,500000.0,1.0
Startup_F_1808,Logistics,8.0,23696802.0,1.0,2.0,658.0,87910570.98844871,27338297.506810997,Small,B2C,7.0,38.51556643041047,28239962.263503715,0.0
Startup_365,Tech,11.0,45635334.0,4.0,16.0,744.0,33639507.700118095,732642.1772341466,Large,B2B,8.0,47.19580987013286,500000.0,1.0
Startup_2126,AI/ML,6.0,2129659.0,2.0,6.0,397.0,52777824.88529443,2387777.096834968,Medium,Hybrid,7.0,30.0,500000.0,1.0
Startup_F_3149,Tech,8.0,28253227.0,4.0,2.0,38.0,25402647.454895556,42749607.785306185,Large,B2B,5.0,37.94978544407649,7653719.728000367,0.0
Startup_F_3716,Logistics,4.0,14491021.0,1.0,6.0,394.0,23248772.89170591,16531198.561687136,Medium,B2B,7.0,66.57666090019255,12624488.593160838,0.0
Startup_56,E-commerce,12.0,17343842.0,1.0,15.0,251.0,36284328.081976734,632591.0500884932,Medium,B2C,2.0,30.0,500000.0,1.0
Startup_639,Healthcare,0.0,32410758.0,3.0,17.0,121.0,58745599.9593515,586975.4140090854,Small,B2C,7.0,30.0,2055273.9921296607,1.0
Startup_303,Healthcare,5.0,20713128.0,3.0,6.0,618.0,34883903.9410138,500000.0,Small,B2C,3.0,47.15724989461218,500000.0,1.0
Startup_F_810,Finance,8.0,3751821.0,4.0,8.0,701.0,61457854.748274565,23230268.13962688,Small,B2B,4.0,70.51643595164721,18726911.82261931,0.0
Startup_1277,Education,8.0,13291333.0,2.0,2.0,228.0,59386848.28011294,1457149.4648980584,Medium,B2C,2.0,30.0,500000.0,1.0
Startup_4433,Finance,7.0,31724153.0,1.0,8.0,368.0,56217349.81112062,1124385.6006289262,Small,Hybrid,8.0,30.0,500000.0,1.0
Startup_3645,Education,11.0,16429558.0,4.0,10.0,449.0,49983935.51003473,500000.0,Medium,B2B,7.0,34.54220871947295,1818575.094935588,1.0
Startup_4144,Healthcare,4.0,14639327.0,3.0,20.0,767.0,30812710.607469775,500000.0,Medium,Hybrid,9.0,30.0,547320.3117806166,1.0
Startup_2879,Tech,14.0,38699497.0,4.0,13.0,496.0,71938519.29208213,500000.0,Large,B2B,2.0,30.0,500000.0,1.0
Startup_F_1492,Finance,2.0,36416447.0,4.0,7.0,418.0,43159266.083434485,17897849.693396237,Small,B2B,6.0,73.43468605170753,11885183.070065537,0.0
Startup_F_239,Logistics,3.0,36301420.0,2.0,10.0,89.0,79492950.26381193,23467284.707062706,Small,B2B,3.0,69.13760122147774,20241960.13488142,0.0
Startup_F_3938,Tech,4.0,17898500.0,4.0,11.0,731.0,50792568.84160241,18338896.02080152,Small,B2C,1.0,47.392423194385884,29699795.15225343,0.0
Startup_F_1936,Finance,5.0,14747550.0,4.0,7.0,314.0,21891130.022765808,36624216.99767427,Small,B2C,3.0,64.99376110565048,1953522.8717712797,0.0
Startup_F_2239,Tech,9.0,28874386.0,3.0,6.0,475.0,71061515.21187364,27141378.43156125,Small,B2B,4.0,51.61883686111911,13157216.402550912,0.0
Startup_2594,Finance,13.0,38381547.0,2.0,4.0,751.0,85589050.36019848,500000.0,Large,B2C,4.0,30.0,500000.0,1.0
Startup_2394,Finance,7.0,39985414.0,4.0,6.0,564.0,84651134.04191022,1675407.3694360843,Large,B2C,4.0,100.0,500000.0,1.0
Startup_524,E-commerce,1.0,45373955.0,1.0,6.0,981.0,87904342.9045757,500000.0,Large,B2B,8.0,63.26637983571358,500000.0,1.0
Startup_F_1375,Tech,2.0,32877611.0,4.0,7.0,541.0,44631836.2863812,19404068.3622588,Small,B2C,6.0,49.98328487857093,5176980.179098048,0.0
Startup_F_1980,Tech,5.0,22172318.0,3.0,4.0,619.0,86528081.38095412,36745486.16843813,Small,B2C,1.0,30.690600541569555,6985320.147282688,0.0
Startup_F_1676,Finance,5.0,32471719.0,4.0,4.0,693.0,34522906.683548935,49690834.70564203,Small,B2B,1.0,54.16719448464481,8751095.655502766,0.0
Startup_3901,Logistics,9.0,4813425.0,3.0,28.0,991.0,7864082.791855216,2206750.5012031444,Large,B2B,9.0,63.19555575157704,1253686.0421237075,1.0
Startup_F_4152,Finance,9.0,1638093.0,1.0,10.0,204.0,39532236.65666548,29549546.274976484,Medium,B2C,2.0,69.78105851573424,25107430.942550633,0.0
Startup_F_584,Health,4.0,35687675.0,4.0,2.0,121.0,23544703.050386686,42814464.40367201,Medium,B2C,1.0,85.3043568896903,14841743.707546726,0.0
Startup_F_3892,Logistics,4.0,27899280.0,2.0,7.0,283.0,39426818.415317446,18686231.11411889,Medium,B2C,5.0,36.64319699007071,26015304.455834344,0.0
Startup_F_2955,Tech,9.0,7789177.0,4.0,3.0,689.0,52343738.40146632,17438791.79939196,Medium,B2B,5.0,40.918327185423955,21466602.44417626,0.0
Startup_F_2569,Tech,8.0,8945223.0,1.0,10.0,203.0,40864869.878951035,20709659.92847667,Medium,B2C,2.0,68.68179802062602,2518514.681325352,0.0
Startup_F_1776,Health,6.0,39540950.0,3.0,4.0,83.0,51972380.97722915,27779914.155585654,Large,B2B,6.0,24.799728827241225,13576552.67388907,0.0
Startup_672,Healthcare,14.0,2780436.0,3.0,9.0,653.0,52373256.95519433,3160904.233657522,Medium,B2B,3.0,30.0,1839142.7052184748,1.0
Startup_4189,Healthcare,11.0,17742262.0,1.0,7.0,629.0,30476467.420655776,883711.1027664028,Medium,Hybrid,2.0,30.0,500000.0,1.0
Startup_667,Logistics,11.0,21157514.0,1.0,11.0,423.0,80447342.87968172,1951911.2282219515,Small,B2B,2.0,44.07503352113642,500000.0,1.0
Startup_3267,Education,9.0,45529298.0,2.0,21.0,120.0,12374369.291107673,500000.0,Small,Hybrid,2.0,84.8261693657346,1276254.1274871116,1.0
Startup_1888,Tech,10.0,23048361.0,1.0,21.0,440.0,80546234.33133686,500000.0,Small,Hybrid,9.0,61.959973120185246,1516218.8326910865,1.0
Startup_F_3471,Finance,8.0,3759127.0,3.0,5.0,266.0,25032154.03715934,38269714.16008688,Large,B2C,1.0,69.97236856526284,11351568.341364479,0.0
Startup_F_2686,Finance,8.0,30826324.0,4.0,8.0,373.0,27888517.081763178,16106311.943426887,Small,B2B,4.0,88.3539445499427,12828699.649410984,0.0
Startup_F_1030,Finance,8.0,38049017.0,4.0,3.0,388.0,9047253.926236523,11875388.5469012,Medium,B2C,7.0,71.82924994891856,22436807.72815743,0.0
Startup_F_1089,Health,4.0,22149688.0,2.0,1.0,698.0,43343219.17911666,34602066.66446946,Medium,B2C,6.0,44.44657090101668,20514622.2349597,0.0
Startup_F_1237,Logistics,5.0,36360855.0,3.0,2.0,161.0,76069073.97178516,18343188.08469578,Medium,B2B,6.0,38.58637045253154,27522578.675084434,0.0
Startup_F_2349,Logistics,7.0,13832377.0,2.0,3.0,336.0,35746559.068819925,6667495.546325354,Large,B2B,1.0,33.83801456738577,17891649.886170126,0.0
Startup_F_2829,Tech,4.0,32615003.0,1.0,7.0,573.0,11024310.314601544,52453519.66754804,Medium,B2B,6.0,35.13452251837008,22993255.61768394,0.0
Startup_761,Healthcare,12.0,27665167.0,1.0,20.0,843.0,50622243.20623241,500000.0,Small,B2C,9.0,72.7848926987188,500000.0,1.0
Startup_F_1253,Health,9.0,21123884.0,4.0,4.0,404.0,10827332.760202581,19054334.3084558,Medium,B2B,3.0,26.78693185457615,1115007.3953620146,0.0
Startup_1907,Healthcare,14.0,26471474.0,3.0,24.0,552.0,78211813.16512859,500000.0,Small,B2B,4.0,30.0,500000.0,1.0
Startup_3819,Education,1.0,47576151.0,1.0,28.0,271.0,22216027.992167525,1099084.2406414452,Large,B2C,5.0,93.69957955768399,1662016.1429037282,1.0
Startup_F_1268,Tech,1.0,7746037.0,1.0,10.0,764.0,16799191.045210812,14508093.451420976,Medium,B2B,6.0,39.726254655568184,15944165.605543781,0.0
Startup_4301,Tech,0.0,6701800.0,2.0,21.0,972.0,67988340.66087261,500000.0,Medium,B2C,6.0,54.738723402926766,500000.0,1.0
Startup_F_568,Finance,8.0,27548036.0,4.0,5.0,321.0,31842382.29857623,14315616.08335467,Medium,B2B,2.0,38.86913250017518,4173573.3027911433,0.0
Startup_F_2940,Tech,1.0,31156915.0,2.0,3.0,740.0,4371804.709486154,37394669.85607775,Small,B2B,3.0,69.40279472831295,2256376.472245508,0.0
Startup_4165,Finance,4.0,19253893.0,3.0,3.0,92.0,60810906.03984,500000.0,Small,B2C,4.0,32.835382869907164,963502.1260707999,1.0
Startup_F_970,Logistics,8.0,29887817.0,4.0,8.0,478.0,32683664.7590883,6064711.110031521,Small,B2B,6.0,60.27178704885894,3571749.297795879,0.0
Startup_3580,Finance,8.0,18320388.0,1.0,22.0,967.0,63266997.23688081,2718307.5184599767,Medium,B2B,6.0,30.0,500000.0,1.0
Startup_2833,Finance,2.0,31361675.0,2.0,11.0,558.0,76533621.36227734,500000.0,Small,B2B,9.0,43.10252197789285,688773.2252473333,1.0
Startup_F_448,Finance,1.0,35291982.0,3.0,4.0,47.0,17606847.70975178,44353375.61162533,Small,B2B,2.0,62.2568081914245,22726581.93610129,0.0
Startup_3473,Education,12.0,3834648.0,3.0,24.0,28.0,42719185.68305318,817754.3498108713,Medium,Hybrid,6.0,30.0,500000.0,1.0
Startup_F_1326,Tech,3.0,20556276.0,4.0,1.0,184.0,11018419.938621622,27432346.75879956,Medium,B2B,7.0,32.97935301823573,5138994.605855907,0.0
Startup_138,AI/ML,14.0,47613376.0,4.0,8.0,671.0,14572633.60036509,995996.7496061678,Medium,B2B,3.0,94.7029117616473,500000.0,1.0
Startup_F_2042,Tech,2.0,10158430.0,1.0,7.0,64.0,14085903.870875906,29078941.442317605,Large,B2B,6.0,63.3448130549313,3371047.9314699685,0.0
Startup_4893,Healthcare,5.0,11597626.0,3.0,22.0,597.0,66370270.81364093,3048183.085514769,Small,Hybrid,9.0,30.0,765451.0029395077,1.0
Startup_2181,Tech,10.0,4705404.0,2.0,12.0,647.0,34234717.25065214,500000.0,Small,B2B,6.0,43.12283159004308,909415.4164162974,1.0
Startup_F_2729,Tech,1.0,33800599.0,4.0,7.0,492.0,11084576.141851103,24906081.911789376,Medium,B2B,7.0,51.300865503390455,12985202.737530828,0.0
Startup_3178,AI/ML,7.0,37712488.0,3.0,15.0,835.0,68940679.99343702,1632758.8745665427,Large,Hybrid,8.0,70.28723441085904,2881672.0994285913,1.0
Startup_4855,Tech,10.0,19128314.0,4.0,16.0,545.0,58360847.866029985,2773935.224753772,Medium,Hybrid,7.0,45.61107252527034,500000.0,1.0
Startup_4638,Healthcare,4.0,44236119.0,2.0,28.0,516.0,2642323.860467569,500000.0,Medium,B2B,8.0,30.0,500000.0,1.0
Startup_F_114,Finance,9.0,5528268.0,1.0,4.0,320.0,50287108.67452171,18381102.109291904,Small,B2C,2.0,37.84314024232639,4194830.088203437,0.0
Startup_F_2647,Finance,5.0,20460741.0,4.0,7.0,231.0,14604037.003306126,13689856.351542726,Small,B2B,4.0,32.97177744839311,21992968.96683401,0.0
Startup_4262,E-commerce,0.0,1083313.0,2.0,22.0,744.0,87697805.5243733,500000.0,Large,B2B,4.0,51.71875378053686,1395606.0525752315,1.0
Startup_1332,Logistics,14.0,8696306.0,2.0,5.0,788.0,52993331.44859117,1668498.2890101313,Large,B2C,6.0,95.06414219967013,1229258.2438443962,1.0
Startup_F_2001,Logistics,8.0,33079348.0,1.0,3.0,375.0,29613838.766178798,33055566.967055146,Medium,B2B,6.0,62.610508338782495,8948304.479017911,0.0
Startup_F_1940,Finance,3.0,16052662.0,2.0,9.0,549.0,13429517.603556672,27468213.156164818,Small,B2B,1.0,60.74357695054955,25071834.74602836,0.0
Startup_F_3016,Finance,8.0,19858746.0,4.0,2.0,111.0,25594979.698265344,14634939.587733865,Large,B2C,6.0,25.046536059248872,28356607.854345553,0.0
Startup_F_1240,Tech,9.0,21266766.0,1.0,8.0,551.0,17412123.901968308,32673141.801119536,Medium,B2B,2.0,55.33555459068722,10991144.033131244,0.0
Startup_F_4487,Health,7.0,8491990.0,1.0,3.0,196.0,80612924.84905608,580124.3514438835,Small,B2C,4.0,43.384637195964544,29907900.99299303,0.0
Startup_F_1880,Health,9.0,26574001.0,2.0,6.0,167.0,23814422.774451967,23936990.924906842,Medium,B2B,3.0,74.23904161200198,23715917.94226659,0.0
Startup_4531,AI/ML,11.0,42888895.0,4.0,5.0,804.0,27375359.378933866,500000.0,Large,B2B,4.0,30.0,500000.0,1.0
Startup_4674,Tech,2.0,38394595.0,3.0,13.0,250.0,14964217.906598743,1386764.2487838361,Small,B2C,6.0,30.0,500000.0,1.0
Startup_F_1995,Tech,2.0,15184706.0,4.0,1.0,301.0,4726891.838661622,5336574.792752016,Medium,B2B,3.0,58.47218443304687,23935356.36622656,0.0
Startup_1253,E-commerce,10.0,18229901.0,3.0,21.0,19.0,76289963.08962014,1504440.575549122,Small,B2C,8.0,30.312106813947604,500000.0,1.0
Startup_3375,Education,5.0,36787324.0,4.0,9.0,375.0,103966943.83017014,500000.0,Small,Hybrid,8.0,35.490355458120824,500000.0,1.0
Startup_2815,AI/ML,4.0,27047953.0,3.0,13.0,856.0,57581627.702532716,500000.0,Large,Hybrid,4.0,56.0829041513881,500000.0,1.0
Startup_4720,E-commerce,12.0,19685255.0,2.0,23.0,993.0,52461114.20405284,500000.0,Large,B2B,2.0,44.345002931908965,1221974.7654330488,1.0
Startup_F_1543,Tech,2.0,6516552.0,3.0,5.0,305.0,58954969.73138618,14164759.13597167,Small,B2B,4.0,75.68350042282705,16715775.65060019,0.0
Startup_4859,Finance,2.0,42454677.0,3.0,8.0,142.0,50084943.86013372,1182035.2560445652,Small,B2B,1.0,90.10991972302708,1745438.4222221887,1.0
Startup_F_2900,Health,1.0,39329651.0,3.0,2.0,483.0,53512001.51401452,31348011.56802699,Medium,B2C,7.0,66.08031692172895,24278877.728256065,0.0
Startup_F_3579,Tech,6.0,28381041.0,3.0,8.0,59.0,41206368.07646979,16082013.509950899,Large,B2B,6.0,38.97130701135656,8615990.385853937,0.0
Startup_F_3426,Health,3.0,24352262.0,2.0,1.0,684.0,14526274.48578536,15171312.6576335,Medium,B2B,3.0,87.52400934013006,19503889.99147904,0.0
Startup_1078,AI/ML,7.0,9127687.0,4.0,18.0,631.0,104519226.57420757,2155268.854679268,Small,Hybrid,3.0,86.32899032999234,548148.6193106682,1.0
Startup_4364,Logistics,7.0,40905888.0,1.0,22.0,407.0,43399082.65633771,500000.0,Small,B2B,7.0,30.0,2123611.1639198097,1.0
Startup_771,Tech,11.0,39158202.0,4.0,13.0,128.0,36917913.084337026,1145084.6172883436,Small,Hybrid,9.0,34.854559535436856,500000.0,1.0
Startup_250,Tech,1.0,46364043.0,2.0,15.0,98.0,71563942.45792909,3783587.423507602,Medium,Hybrid,2.0,42.033528545393466,500000.0,1.0
Startup_F_2238,Logistics,9.0,8782634.0,1.0,1.0,794.0,9800985.527593104,7872281.658146092,Small,B2B,7.0,43.02844069525311,5457053.663199584,0.0
Startup_3420,AI/ML,1.0,29915386.0,4.0,9.0,184.0,62988440.215815954,3017468.296771059,Medium,Hybrid,9.0,64.45910528492061,500000.0,1.0
Startup_4977,Healthcare,13.0,43902593.0,3.0,29.0,900.0,61447141.17059856,2329254.6253214176,Small,Hybrid,3.0,30.0,500000.0,1.0
Startup_4545,Healthcare,8.0,2013022.0,4.0,18.0,534.0,57132683.62934544,1161710.3818351133,Small,Hybrid,9.0,43.46939118516124,500000.0,1.0
Startup_F_564,Logistics,8.0,31948393.0,1.0,10.0,41.0,62862975.786673255,38786931.38592316,Medium,B2C,1.0,56.46383217177245,16132346.240884222,0.0
Startup_F_2938,Tech,7.0,33185790.0,1.0,7.0,442.0,3870839.5976134986,35832071.358235374,Large,B2C,6.0,60.90452239630875,6619435.28561473,0.0
Startup_717,E-commerce,8.0,30945134.0,2.0,5.0,690.0,55479683.21237047,667052.6338167114,Large,Hybrid,6.0,83.83156488521388,500000.0,1.0
Startup_F_4169,Health,5.0,29631285.0,2.0,9.0,87.0,54750982.57180795,37960863.82312716,Medium,B2B,7.0,75.80861461692156,13316855.330759509,0.0
Startup_2049,AI/ML,4.0,48167961.0,3.0,2.0,277.0,6483713.366523456,500000.0,Large,B2C,1.0,52.74787353431234,773147.6986006272,1.0
Startup_F_996,Tech,4.0,7412083.0,1.0,9.0,231.0,32252327.27677399,27478613.927958563,Large,B2B,6.0,74.06222464988099,13223621.159841679,0.0
Startup_F_1599,Tech,3.0,15167068.0,2.0,5.0,392.0,29135165.477879748,38350396.25358346,Large,B2B,5.0,37.05592039435757,22333459.016014982,0.0
Startup_F_2244,Logistics,1.0,35001527.0,4.0,5.0,338.0,39986240.35510601,5875917.77505731,Medium,B2C,4.0,77.17644913063393,6199270.117264103,0.0
Startup_4179,AI/ML,0.0,39508277.0,3.0,9.0,53.0,14216619.085528862,500000.0,Medium,B2B,1.0,82.0965594986955,1332584.093514277,1.0
Startup_4810,AI/ML,9.0,9796124.0,4.0,9.0,214.0,55344978.82986912,500000.0,Small,B2B,3.0,30.0,682358.9992530826,1.0
Startup_F_4007,Health,5.0,5962317.0,2.0,4.0,799.0,10340202.268215897,28533448.88260939,Medium,B2C,6.0,71.43850354745597,20853745.81783088,0.0
Startup_F_2139,Health,4.0,31900994.0,4.0,9.0,379.0,15325892.528828727,1766908.5185728474,Large,B2C,5.0,62.49627084245229,5128826.110537695,0.0
Startup_F_2189,Finance,7.0,29473481.0,4.0,3.0,177.0,40397527.41428713,8335449.606460755,Large,B2B,3.0,78.3507664821654,27367990.984187033,0.0
Startup_1461,Finance,8.0,45748733.0,4.0,19.0,710.0,26563090.79306684,607603.3246195947,Medium,B2C,7.0,75.00658584917994,500000.0,1.0
Startup_F_988,Health,1.0,3969852.0,2.0,6.0,627.0,61859904.66510408,44222386.464768596,Large,B2C,7.0,54.1255230614836,8259415.71570581,0.0
Startup_2001,Education,6.0,36964762.0,1.0,6.0,147.0,18720378.172032706,500000.0,Large,B2B,8.0,30.0,2000437.9186641278,1.0
Startup_F_3174,Finance,5.0,39494992.0,3.0,7.0,656.0,6569829.003467769,17568269.57690324,Large,B2B,4.0,36.51743703251853,31472242.02751432,0.0
Startup_405,Healthcare,1.0,24333753.0,1.0,2.0,244.0,47645856.308755316,1398909.4596294896,Medium,Hybrid,3.0,71.97957303843648,641616.2659567809,1.0
Startup_385,Education,6.0,36507168.0,2.0,25.0,886.0,16162140.860916331,500000.0,Medium,Hybrid,9.0,30.0,500000.0,1.0
Startup_F_3975,Finance,2.0,4399584.0,1.0,11.0,396.0,3375718.804356726,43617363.5376399,Medium,B2C,1.0,41.95608919258048,30107648.512774162,0.0
Startup_F_4012,Health,2.0,7675789.0,3.0,1.0,462.0,70052981.24233624,42464378.535012916,Medium,B2C,6.0,53.91040393128932,21372658.03154159,0.0
Startup_1634,Finance,0.0,22140570.0,1.0,24.0,590.0,44339567.11501416,2984657.7785792565,Small,B2B,9.0,90.78014033802202,500000.0,1.0
Startup_F_4080,Finance,6.0,17600267.0,4.0,6.0,118.0,5035915.013217676,42555442.011640385,Small,B2B,1.0,46.53171105545855,13718444.813878888,0.0
Startup_4785,Tech,13.0,42395023.0,1.0,1.0,33.0,25281304.63830179,1637644.3431963786,Large,Hybrid,3.0,58.55894791882452,1752934.7138017453,1.0
Startup_F_3982,Health,9.0,11182101.0,2.0,9.0,389.0,82996238.91078803,21743606.152371485,Small,B2C,2.0,63.1470934459713,772656.209828937,0.0
Startup_F_1969,Tech,6.0,1285356.0,3.0,8.0,368.0,18644386.11061257,27116065.430024683,Medium,B2C,3.0,49.52340917597211,23133726.681386597,0.0
Startup_3926,Education,5.0,21770173.0,1.0,5.0,571.0,71741256.95908044,3418783.5145616974,Small,B2C,3.0,30.0,500000.0,1.0
Startup_4159,AI/ML,1.0,20837947.0,4.0,18.0,83.0,107762753.95461161,500000.0,Medium,B2B,2.0,56.03932873992211,500000.0,1.0
Startup_F_2448,Logistics,6.0,23559871.0,3.0,4.0,777.0,6608697.555891104,43725169.15763338,Large,B2B,7.0,88.57082830190048,11861813.159985539,0.0
Startup_F_3414,Tech,6.0,34165246.0,3.0,5.0,651.0,59149965.2790643,22217562.314894542,Medium,B2C,5.0,69.7965544916584,24431117.08318185,0.0
Startup_2194,AI/ML,5.0,4977065.0,2.0,16.0,762.0,41265246.110243656,500000.0,Small,B2C,2.0,48.58783939360194,500000.0,1.0
Startup_1016,Healthcare,6.0,7908439.0,4.0,22.0,72.0,53182633.563105725,500000.0,Small,B2B,3.0,85.91321245179967,500000.0,1.0
Startup_F_123,Finance,3.0,16974862.0,2.0,1.0,71.0,18471886.56787831,42132050.58156591,Large,B2C,5.0,55.763918713325424,15909336.771873554,0.0
Startup_F_2417,Health,5.0,5040015.0,1.0,10.0,725.0,12308276.260863869,38544164.71086997,Small,B2B,5.0,79.14591626965819,10495633.490921233,0.0
Startup_F_2408,Finance,2.0,3306648.0,3.0,5.0,286.0,11627791.132697286,37305653.15841392,Medium,B2C,5.0,49.15970773482483,10075561.003340593,0.0
Startup_2872,AI/ML,4.0,37439356.0,3.0,4.0,934.0,4289640.094294286,500000.0,Large,Hybrid,5.0,83.04196163379984,500000.0,1.0
Startup_10,E-commerce,1.0,6929832.0,1.0,19.0,95.0,99501934.98200104,500000.0,Small,Hybrid,5.0,56.91527133921129,1403393.6153887354,1.0
Startup_1839,AI/ML,11.0,26343444.0,2.0,8.0,401.0,13402574.363793518,500000.0,Medium,B2B,1.0,75.25739869303902,739561.9426139621,1.0
